,Unnamed: 0,t_county,wind_speed,CA_avg_temp_K,CA_air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed,power_calc,power_calc_kW,percent_power_cap
2018,2018,San Diego County,2.2,290.3552,1.219005684,3082001.0,06-173350,2016-WTW-5324-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.303329,32.772964,,,,,,,,58358.08625,58.35808625,2.537308098
2019,2019,San Diego County,2.2,290.3552,1.219005684,3081958.0,06-173393,2016-WTW-5327-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.288452,32.770554,,,,,,,,58358.08625,58.35808625,2.537308098
2020,2020,San Diego County,2.2,290.3552,1.219005684,3082089.0,06-173358,2016-WTW-5299-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.294441,32.771603,,,,,,,,58358.08625,58.35808625,2.537308098
2021,2021,San Diego County,2.2,290.3552,1.219005684,3077241.0,06-172754,2016-WTW-5346-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.277275,32.725357,,,,,,,,58358.08625,58.35808625,2.537308098
2022,2022,San Diego County,2.2,290.3552,1.219005684,3077368.0,06-165278,2016-WTW-5347-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.276443,32.722862,,,,,,,,58358.08625,58.35808625,2.537308098
2023,2023,San Diego County,2.2,290.3552,1.219005684,3082025.0,06-173400,2016-WTW-5320-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.297516,32.777542,,,,,,,,58358.08625,58.35808625,2.537308098
2024,2024,San Diego County,2.2,290.3552,1.219005684,3081885.0,06-173348,2016-WTW-5322-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.317253,32.773628,,,,,,,,58358.08625,58.35808625,2.537308098
2025,2025,San Diego County,2.2,290.3552,1.219005684,3082118.0,06-173352,2016-WTW-5325-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.296799,32.772171,,,,,,,,58358.08625,58.35808625,2.537308098
2026,2026,San Diego County,2.2,290.3552,1.219005684,3082299.0,06-173401,2016-WTW-5312-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.324547,32.793793,,,,,,,,58358.08625,58.35808625,2.537308098
2027,2027,San Diego County,2.2,290.3552,1.219005684,3077834.0,06-172757,2016-WTW-5344-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.280281,32.729,,,,,,,,58358.08625,58.35808625,2.537308098
2028,2028,San Diego County,2.2,290.3552,1.219005684,3082051.0,06-173398,2016-WTW-5321-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.294472,32.776768,,,,,,,,58358.08625,58.35808625,2.537308098
2029,2029,San Diego County,2.2,290.3552,1.219005684,3081828.0,06-172908,2016-WTW-5300-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.282875,32.747116,,,,,,,,58358.08625,58.35808625,2.537308098
2030,2030,San Diego County,2.2,290.3552,1.219005684,3081881.0,06-173484,2016-WTW-5310-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.328232,32.787628,,,,,,,,58358.08625,58.35808625,2.537308098
2031,2031,San Diego County,2.2,290.3552,1.219005684,3082076.0,06-173487,2016-WTW-5304-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.338966,32.810207,,,,,,,,58358.08625,58.35808625,2.537308098
2032,2032,San Diego County,2.2,290.3552,1.219005684,3082330.0,06-173394,2016-WTW-5317-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.313568,32.783554,,,,,,,,58358.08625,58.35808625,2.537308098
2033,2033,San Diego County,2.2,290.3552,1.219005684,3081827.0,06-173488,2016-WTW-5302-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.336044,32.80608,,,,,,,,58358.08625,58.35808625,2.537308098
2034,2034,San Diego County,2.2,290.3552,1.219005684,3081870.0,06-173295,2016-WTW-5334-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.29908,32.760899,,,,,,,,58358.08625,58.35808625,2.537308098
2035,2035,San Diego County,2.2,290.3552,1.219005684,3077050.0,06-172804,2016-WTW-5342-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.281975,32.73394,,,,,,,,58358.08625,58.35808625,2.537308098
2036,2036,San Diego County,2.2,290.3552,1.219005684,3077997.0,06-172755,2016-WTW-5345-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.278801,32.727028,,,,,,,,58358.08625,58.35808625,2.537308098
2037,2037,San Diego County,2.2,290.3552,1.219005684,3077605.0,06-172759,2016-WTW-5353-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.254211,32.726929,,,,,,,,58358.08625,58.35808625,2.537308098
2038,2038,San Diego County,2.2,290.3552,1.219005684,3081921.0,06-173349,2016-WTW-5323-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.306526,32.774254,,,,,,,,58358.08625,58.35808625,2.537308098
2039,2039,San Diego County,2.2,290.3552,1.219005684,3081831.0,06-173399,2016-WTW-5314-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.320778,32.789234,,,,,,,,58358.08625,58.35808625,2.537308098
2040,2040,San Diego County,2.2,290.3552,1.219005684,3081886.0,06-173294,2016-WTW-5333-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.298752,32.763645,,,,,,,,58358.08625,58.35808625,2.537308098
2041,2041,San Diego County,2.2,290.3552,1.219005684,3082217.0,06-173489,2017-WTW-5317-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.332047,32.775333,,,,,,,,58358.08625,58.35808625,2.537308098
2042,2042,San Diego County,2.2,290.3552,1.219005684,3081867.0,06-173351,2016-WTW-5298-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.300179,32.772335,,,,,,,,58358.08625,58.35808625,2.537308098
2043,2043,San Diego County,2.2,290.3552,1.219005684,3082054.0,06-173403,2016-WTW-5319-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.300552,32.778614,,,,,,,,58358.08625,58.35808625,2.537308098
2044,2044,San Diego County,2.2,290.3552,1.219005684,3082287.0,06-172936,2016-WTW-5329-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.28511,32.767395,,,,,,,,58358.08625,58.35808625,2.537308098
2045,2045,San Diego County,2.2,290.3552,1.219005684,3081799.0,06-173354,2016-WTW-5307-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.333061,32.780209,,,,,,,,58358.08625,58.35808625,2.537308098
2046,2046,San Diego County,2.2,290.3552,1.219005684,3082329.0,06-173483,2016-WTW-5309-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.329414,32.78981,,,,,,,,58358.08625,58.35808625,2.537308098
2047,2047,San Diego County,2.2,290.3552,1.219005684,3082271.0,06-173490,2016-WTW-5303-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.337692,32.808048,,,,,,,,58358.08625,58.35808625,2.537308098
2048,2048,San Diego County,2.2,290.3552,1.219005684,3077359.0,06-172756,2016-WTW-5354-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.251144,32.72707,,,,,,,,58358.08625,58.35808625,2.537308098
2049,2049,San Diego County,2.2,290.3552,1.219005684,3075957.0,06-165266,2016-WTW-5348-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.275017,32.720901,,,,,,,,58358.08625,58.35808625,2.537308098
2050,2050,San Diego County,2.2,290.3552,1.219005684,3082115.0,06-173396,2016-WTW-5326-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.290787,32.771351,,,,,,,,58358.08625,58.35808625,2.537308098
2051,2051,San Diego County,2.2,290.3552,1.219005684,3077779.0,06-172835,2016-WTW-5351-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.264275,32.735565,,,,,,,,58358.08625,58.35808625,2.537308098
2052,2052,San Diego County,2.2,290.3552,1.219005684,3082061.0,06-173357,2016-WTW-5305-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.339249,32.784554,,,,,,,,58358.08625,58.35808625,2.537308098
2053,2053,San Diego County,2.2,290.3552,1.219005684,3081883.0,06-173353,2016-WTW-5306-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.334854,32.782314,,,,,,,,58358.08625,58.35808625,2.537308098
2054,2054,San Diego County,2.2,290.3552,1.219005684,3081887.0,06-173292,2016-WTW-5301-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.280434,32.742283,,,,,,,,58358.08625,58.35808625,2.537308098
2055,2055,San Diego County,2.2,290.3552,1.219005684,3075934.0,06-172758,2016-WTW-5352-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.255173,32.729149,,,,,,,,58358.08625,58.35808625,2.537308098
2056,2056,San Diego County,2.2,290.3552,1.219005684,3081880.0,06-173485,2016-WTW-5318-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.30619,32.778351,,,,,,,,58358.08625,58.35808625,2.537308098
2057,2057,San Diego County,2.2,290.3552,1.219005684,3081976.0,06-173395,2016-WTW-5316-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.317375,32.785416,,,,,,,,58358.08625,58.35808625,2.537308098
2058,2058,San Diego County,2.2,290.3552,1.219005684,3082259.0,06-173402,2016-WTW-5313-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.322693,32.791683,,,,,,,,58358.08625,58.35808625,2.537308098
2059,2059,San Diego County,2.2,290.3552,1.219005684,3081861.0,06-172907,2016-WTW-5338-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.284233,32.749065,,,,,,,,58358.08625,58.35808625,2.537308098
2060,2060,San Diego County,2.2,290.3552,1.219005684,3082213.0,06-172906,2016-WTW-5330-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/2/18,Digital Globe,-116.280518,32.767384,,,,,,,,58358.08625,58.35808625,2.537308098
2061,2061,San Diego County,2.2,290.3552,1.219005684,3077860.0,06-172805,2016-WTW-5341-OE,,57913.0,CA,6073.0,Tule,2018.0,57.0,131.1,GE Wind,GE2.3-107,2300.0,80.0,107.0,8992.02,133.5,0.0,,3.0,3.0,1/5/18,Digital Globe,-116.282692,32.736179,,,,,,,,58358.08625,58.35808625,2.537308098
2062,2062,San Joaquin County,3.1,291.38,1.214591162,3072488.0,06-021758,2011-WTW-4759-OE,11947.0,57626.0,CA,6077.0,Safeway Tracy,2011.0,2.0,2.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,6/15/17,Digital Globe,-121.520927,37.71344,Mitsubishi,Steel,Painted,,19.8,64.0,12.5,53568.79483,53.56879483,5.356879483
2063,2063,San Joaquin County,3.1,291.38,1.214591162,3041123.0,06-022548,2011-WTW-4758-OE,11948.0,57626.0,CA,6077.0,Safeway Tracy,2011.0,2.0,2.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/12,NAIP,-121.521889,37.714294,Mitsubishi,Steel,Painted,,19.8,64.0,12.5,53568.79483,53.56879483,5.356879483
2064,2064,San Joaquin County,3.1,291.38,1.214591162,3061589.0,06-020792,2009-WTW-9229-OE,11946.0,57594.0,CA,6077.0,Teichert Aggregates,2010.0,1.0,1.5,GE Wind,GE 1.5-77,1500.0,80.0,77.0,4656.63,118.5,0.0,,2.0,3.0,8/12/17,Digital Globe,-121.35656,37.616653,GE Wind,,,,,,,84247.4829,84.2474829,5.61649886
2070,2070,Shasta County,2.4,288.405,1.227236155,3035976.0,06-022919,2010-WTW-12584-OE,12071.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.79789,40.895294,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2071,2071,Shasta County,2.4,288.405,1.227236155,3054232.0,06-022938,2015-WTW-12823-OE,12078.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.826187,40.902294,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2072,2072,Shasta County,2.4,288.405,1.227236155,3035990.0,06-022934,2010-WTW-12598-OE,12091.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.824585,40.914696,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2073,2073,Shasta County,2.4,288.405,1.227236155,3035958.0,06-021599,2010-WTW-12566-OE,12053.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.759087,40.869595,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2074,2074,Shasta County,2.4,288.405,1.227236155,3035987.0,06-022931,2010-WTW-12595-OE,12088.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.819183,40.909996,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2075,2075,Shasta County,2.4,288.405,1.227236155,3035993.0,06-022940,2010-WTW-12602-OE,12082.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.833687,40.905296,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2076,2076,Shasta County,2.4,288.405,1.227236155,3035989.0,06-022933,2010-WTW-12597-OE,12090.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.823586,40.912697,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2077,2077,Shasta County,2.4,288.405,1.227236155,3035980.0,06-022923,2010-WTW-12588-OE,12077.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.804985,40.901596,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2078,2078,Shasta County,2.4,288.405,1.227236155,3035972.0,06-022915,2010-WTW-12580-OE,12067.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.79229,40.888195,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2079,2079,Shasta County,2.4,288.405,1.227236155,3035967.0,06-021609,2010-WTW-12575-OE,12062.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.781883,40.881294,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2080,2080,Shasta County,2.4,288.405,1.227236155,3035983.0,06-022927,2010-WTW-12591-OE,12084.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.809685,40.906696,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2081,2081,Shasta County,2.4,288.405,1.227236155,3035992.0,06-022939,2010-WTW-12601-OE,12080.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.826584,40.904396,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2082,2082,Shasta County,2.4,288.405,1.227236155,3035984.0,06-022928,2010-WTW-12592-OE,12085.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.810989,40.908596,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2083,2083,Shasta County,2.4,288.405,1.227236155,3035977.0,06-022920,2010-WTW-12585-OE,12072.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.799187,40.897095,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2084,2084,Shasta County,2.4,288.405,1.227236155,3035994.0,06-022941,2010-WTW-12603-OE,12083.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.838882,40.905396,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2085,2085,Shasta County,2.4,288.405,1.227236155,3035968.0,06-021610,2010-WTW-12576-OE,12063.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.783783,40.882896,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2086,2086,Shasta County,2.4,288.405,1.227236155,3035966.0,06-021608,2010-WTW-12574-OE,12061.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.779884,40.879894,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2087,2087,Shasta County,2.4,288.405,1.227236155,3035965.0,06-021606,2010-WTW-12573-OE,12060.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.778183,40.878197,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2088,2088,Shasta County,2.4,288.405,1.227236155,3035955.0,06-021594,2010-WTW-12563-OE,12050.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.754585,40.864296,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2089,2089,Shasta County,2.4,288.405,1.227236155,3035975.0,06-022918,2010-WTW-12583-OE,12070.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.796783,40.893394,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2090,2090,Shasta County,2.4,288.405,1.227236155,3035956.0,06-021596,2010-WTW-12564-OE,12051.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.756287,40.865993,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2091,2091,Shasta County,2.4,288.405,1.227236155,3035969.0,06-021616,2010-WTW-12577-OE,12064.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.785789,40.884296,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2092,2092,Shasta County,2.4,288.405,1.227236155,3035960.0,06-021001,2010-WTW-12568-OE,12055.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.762787,40.872696,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
2093,2093,Shasta County,2.4,288.405,1.227236155,3035986.0,06-022930,2010-WTW-12594-OE,12087.0,56654.0,CA,6089.0,Hatchett Ridge,2010.0,44.0,101.2,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,,3.0,3.0,,Bing Maps Aerial,-121.816589,40.909496,Siemens,Steel/hybrid,Painted,GFK,16.0,78.0,14.0,57621.92081,57.62192081,2.505300905
